call_id,speaker,papel,secao_1a_fala,n_falas,primeira_fala
META_2020Q3,Dave Wehner,management,remarks,7,"Thanks, Sheryl, and good afternoon everyone. Let’s start with our community metrics. In September, we estimate that appr"
META_2020Q3,Deborah Crawford,management,remarks,3,Thank you. Good afternoon and welcome to Facebook’s third quarter 2020 earnings conference call. Joining me today to dis
META_2020Q3,Doug Anmuth,analyst,qa,1,"Thanks for taking the questions. One for Mark, and then one for Sheryl or Dave. Mark, you touched on interoperability br"
META_2020Q3,Eric Sheridan,analyst,qa,1,"Thanks so much. Maybe I’ll try two also. First maybe following up on Brian’s question the way Dave answered it, but turn"
META_2020Q3,Heather Bellini,analyst,qa,1,"Great. Thank you. I had two questions. Mark, I know you’ve been asked a lot about AR/VR on this call. But I was wonderin"
META_2020Q3,Justin Post,analyst,qa,1,"Hey, thank you. Mark, on prior calls, you mentioned that eventually margins have to kind of – I mean expense growth kind"
META_2020Q3,Mark Mahaney,analyst,qa,1,"A question for Sheryl. Sheryl, you talked about an acceleration in ad revenue associated with, I guess, the build out of"
META_2020Q3,Mark Zuckerberg,management,remarks,9,"All right, thanks everyone for joining us today. I hope you’re all staying safe and doing well. We had another strong qu"
META_2020Q3,Michael Nathanson,analyst,qa,1,"Thanks. I have one for Mark and one for Sheryl. Mark, I want to take you back to Section 230 yesterday for a second. It "
META_2020Q3,Operator,operator,remarks,11,"Good afternoon. My name is Mike and I will be your conference operator today. At this time, I would like to welcome ever"
META_2020Q3,Sheryl Sandberg,management,remarks,4,"Thanks Mark, and hi everyone. I join Mark in thanking all of you for joining us today. This was a strong quarter for us "
META_2020Q3,Youssef Squali,analyst,qa,1,"Great. Thank you very much. One question for Mark and one for Dave. Mark, on the – online gaming is an opportunities and"
META_2020Q4,Brian Nowak,analyst,qa,1,"Thanks for taking my question. I have two. The first one, for either Mark or Sheryl, I appreciate the color on commerce."
META_2020Q4,Colin Sebastian,analyst,qa,1,"Two quick ones for me. I guess, given the ongoing efforts in private messaging, I’m curious, ultimately, what will diffe"
META_2020Q4,Dave Wehner,management,remarks,11,"Thanks, Sheryl, and good afternoon, everyone. Q4 was a strong quarter, capping off a solid year for our business as full"
META_2020Q4,Deborah Crawford,management,remarks,2,Thank you. Good afternoon and welcome to Facebook’s fourth quarter and full-year 2020 earnings conference call. Joining 
META_2020Q4,Doug Anmuth,analyst,qa,1,"For Dave and Sheryl, we know you mentioned significant ad targeting headwinds, but has your view on IDFA changed at all "
META_2020Q4,Eric Sheridan,analyst,qa,1,"Maybe two, if I can. Mark, just coming back to your comments, what do you see as some of the key investments either on t"
META_2020Q4,John Blackledge,analyst,qa,1,"Great. Thanks. Two questions. Mark, on community, could you just provide further details on layering more services for F"
META_2020Q4,Justin Post,analyst,qa,1,"Great. Thank you. I guess, I’ll ask about regulation. I know it’s a tough topic. First, Mark, in your prepared remarks, "
META_2020Q4,Mark Zuckerberg,management,remarks,10,All right. Thanks everyone for joining us today. I hope you are all staying healthy and well. Our community and business
META_2020Q4,Operator,operator,remarks,12,"Good afternoon. My name is Mike, and I will be your conference operator today. At this time, I would like to welcome eve"
META_2020Q4,Ross Sandler,analyst,qa,2,"Hey, guys. A question about the price volume metric -- can you hear me?"
META_2020Q4,Sheryl Sandberg,management,remarks,4,"Thanks, Mark, and hi, everyone. Like Mark, I hope everyone is safe and healthy. This was a strong quarter for our busine"
META_2020Q4,Youssef Squali,analyst,qa,1,"I have two questions, please. Mark, I want to go back to the first theme that you discussed of communities and how you’r"
META_2021Q1,Brian Nowak,management,remarks,1,"I have two. The first one, just curious for a little self report card, if you will, around commerce. You made a lot of p"
META_2021Q1,Colin Sebastian,analyst,qa,1,"First, Mark, maybe as another follow-up on VR and AR and the connection or synergies you see between Reality Labs and th"
META_2021Q1,Dave Wehner,management,remarks,7,"Thanks, Sheryl, and good afternoon, everyone. Q1 was a strong quarter for our business, driven by the sustained growth i"
META_2021Q1,Deborah Crawford,management,remarks,2,"Thank you. Good afternoon, and welcome to Facebook's first quarter earnings conference call. Joining me today to discuss"
META_2021Q1,Doug Anmuth,analyst,qa,1,"One for Mark. Mark, you highlighted the three areas where you're doubling down across AR and VR, commerce and then the c"
META_2021Q1,John Blackledge,analyst,qa,1,"Two questions. One on AR, VR. Mark, as you're building and investing in the platform, kind of what do you expect AR, VR "
META_2021Q1,Justin Post,analyst,qa,1,"Great. Thank you. Maybe one for Mark and one for Dave. I think there's been some questions on engagement, just because y"
META_2021Q1,Lloyd Walmsley,analyst,qa,1,"Thanks. Two questions. First, Sheryl, in the past, you've talked about advertising being kind of a relative ROI gain. So"
META_2021Q1,Mark Zuckerberg,management,remarks,7,"Hey, everyone, and thanks for joining us today. Before we get started, I just want to take a moment to say that we are v"
META_2021Q1,Michael Nathanson,analyst,qa,1,"I have one for Mark and one for Dave. So Mark, on the comments about the creator economy, I'm interested, given how many"
META_2021Q1,Operator,operator,remarks,11,"Good afternoon. My name is France, and I will be your conference operator today. At this time, I would like to welcome e"
META_2021Q1,Ross Sandler,analyst,qa,1,"A question for Mark. So, this -- I think, recently this week, there were congressional hearings on this concept of algor"
META_2021Q1,Sheryl Sandberg,management,remarks,3,"Thanks Mark, and hi everyone. I hope you’re all safe and healthy. This was a really strong quarter for our business. Our"
META_2021Q1,Youssef Squali,analyst,qa,1,"I have a two-part question on VR for Mark. Mark, you've been talking about VR for a long time now, every -- basically ev"
META_2021Q2,Brent Thill,analyst,qa,1,"Thanks. Dave, just the modest deceleration to your two-year stack. There are a lot of investor questions. Do you mean mo"
META_2021Q2,Brian Nowak,analyst,qa,1,Thanks for taking my questions. I have two. The first one on shopping and sort of all the Instagram and Facebook shoppin
META_2021Q2,Colin Sebastian,analyst,qa,1,"Great, thanks. Good afternoon, everyone. Maybe a couple of higher level questions, really coming out of F8 Refresh. Firs"
META_2021Q2,Dave Wehner,management,remarks,16,"Thanks, Sheryl, and good afternoon, everyone. We delivered strong results in the second quarter, as our services continu"
META_2021Q2,Deborah Crawford,management,remarks,1,"Thank you. Good afternoon, and welcome to Facebook second quarter earnings conference call. Joining me today to discuss "
META_2021Q2,Douglas Anmuth,analyst,qa,1,Thanks for the questions. I'm going to go two for Dave. Just first on the mix of slower impression growth and then with 
META_2021Q2,John Blackledge,analyst,qa,1,"Great, thanks. Two questions. On the iOS changes, any color on the opt-in rates for Facebook and Instagram? Are they in "
META_2021Q2,Justin Post,analyst,qa,1,"Great. Thanks for taking my question. Maybe one for Dave and one for Mark. First on the DAUs, you're kind of back where "
META_2021Q2,Mark Mahaney,analyst,qa,2,"Okay. Two questions, please. Back on the metaverse investments, Dave you used to take a swing at that question about how"
META_2021Q2,Mark Shmulik,analyst,qa,1,"Yes. Thanks for taking my questions. A couple for Sheryl or Dave. The first on Reels ad, a lot of talk around kind of th"
META_2021Q2,Mark Zuckerberg,management,remarks,5,"Hi everyone, thanks for joining us today. This was a good quarter for our product and business. There are now more than "
META_2021Q2,Michael Nathanson,analyst,qa,1,"Great, thanks. One for Sheryl and one for Dave. Sheryl, in the past I've asked you this question, but now we're seeing i"
META_2021Q2,Operator,operator,remarks,13,"Good afternoon. My name is France [ph], and I will be your conference operator today. At this time, I would like to welc"
META_2021Q2,Ross Sandler,analyst,qa,1,"Hey, just one question for Mark or Dave. I guess, a follow-up on the creator economy topic. So YouTube pays $0.50 on eve"
META_2021Q2,Sheryl Sandberg,management,remarks,6,"Hi everyone. Thanks, Mark. I hope you're all safe and healthy. So this was a really strong quarter for our business. Our"
META_2021Q2,Youssef Squali,analyst,qa,1,"Great, thank you. Two questions, please. First for Mark, maybe going back to the metaverse vision, how much of the build"
META_2021Q3,Brent Thill,analyst,qa,1,"Thanks. Dave, just on the CapEx up at the midpoint, over 70%. There a lot of questions just as it relates to what the su"
META_2021Q3,Brian Nowak,analyst,qa,1,Thanks for taking my questions. I have 2. The first one on Reels. It sounds like it’s a pretty important part of long te
META_2021Q3,Dave Wehner,management,remarks,14,"Thanks, Sheryl and good afternoon, everyone. We delivered solid results in the third quarter in the face of the challeng"
META_2021Q3,Deborah Crawford,management,remarks,3,Thank you. Good afternoon and welcome to Facebook's Third Quarter Earnings conference call. Joining me today to discuss 
META_2021Q3,Doug Anmuth,analyst,qa,1,"Great. Thank you. One for Mark, and one for Dave. Mark, just given the significant investments in both P&L expenses and "
META_2021Q3,Eric Sheridan,analyst,qa,1,"Thanks so much. Maybe 2 if I can. Maybe Sheryl, following up there, in terms of thinking in terms of quarters or years, "
META_2021Q3,John Blackledge,analyst,qa,1,"Okay, thanks. 2 questions. First on the macro, are you already seeing supply-chain issues impacting 4Q ad revenue or do "
META_2021Q3,Justin Post,analyst,qa,1,Great. Thank you. Maybe one for Mark and one for Dave. Getting 18 to 29 year old users is not easy. I wonder if you coul
META_2021Q3,Mark Mahaney,analyst,qa,1,"I apologize. 2 questions. On the iOS changes, is it fair to say that that's the majority -- that accounts for the majori"
META_2021Q3,Mark Shmulik,analyst,qa,1,"Yes, one for Sheryl, specifically around kind of on platform commerce and that pivot. And I know previously you've share"
META_2021Q3,Mark Zuckerberg,management,remarks,5,"Hi, everyone. And thanks for joining today. We made good progress this quarter across a number of product priorities and"
META_2021Q3,Operator,operator,remarks,13,"Good afternoon. My name is France, and I will be your conference operator today. At this time, I would like to welcome e"
META_2021Q3,Ross Sandler,analyst,qa,1,"Thanks. Dave, one nit-picky question on the guide and then one big picture for Sheryl, maybe. Since we're now all focusi"
META_2021Q3,Sheryl Sandberg,management,remarks,5,"Thanks, Mark and hi everyone. This quarter, our total revenue was 29 billion up 35% year-over-year. We saw solid revenue"
META_2021Q3,Youssef Squali,analyst,qa,1,"Great. Thank you very much. Two questions for me. Mark, is the week of Facebook connects. So I was hoping you can provid"
META_2021Q4,Brian Nowak,analyst,qa,1,Thanks for taking my questions. I have two. The first one on the Reels transition. You all talked about how you've been 
META_2021Q4,David Wehner,management,remarks,8,"Thanks, Sheryl, and good afternoon, everyone. As we announced in October, beginning this quarter we are reporting revenu"
META_2021Q4,Deborah Crawford,management,remarks,3,Thank you. Good afternoon and welcome to Meta's fourth quarter and full year 2021 earnings conference call. Joining me t
META_2021Q4,Douglas Anmuth,analyst,qa,1,"Mark, you talked last quarter, I think, about how Reels would become better integrated into both Facebook and Instagram."
META_2021Q4,Eric Sheridan,analyst,qa,1,"Thanks so much. Maybe two questions, if I can. First, following up on Brian's questions about Reels. I think when we've "
META_2021Q4,John Blackledge,analyst,qa,1,"Two questions. Maybe first one for Mark. How has Reels differentiated versus TikTok, YouTube Shorts and other short-form"
META_2021Q4,Justin Post,analyst,qa,1,"A couple. Mark, just on a big picture basis, you're adding a lot of short-form video and maybe the content shifting from"
META_2021Q4,Lloyd Walmsley,analyst,qa,1,"Maybe one for Mark and one for Sheryl. Mark, if we look at short-form video, how do you feel right now about the state o"
